date,question,profil,réponse,ratio
01/04/2012,Transport,"Profession intermédiaire (technicien, agent de maitrise)",Pas du tout satisfait,"10,70"
01/04/2012,Transport,Employé et personnel de service,Pas du tout satisfait,"11,80"
01/04/2012,Transport,Ouvrier qualifié et non qualifié,Pas du tout satisfait,"10,90"
01/04/2012,Transport,Retraité,Pas du tout satisfait,"8,50"
01/04/2012,Transport,75 - Paris,Pas du tout satisfait,"3,00"
01/04/2012,Transport,77 - Seine et Marne,Pas du tout satisfait,"12,40"
01/04/2012,Transport,78 - Yvelines,Pas du tout satisfait,"11,90"
01/04/2012,Transport,91 - Essonne,Pas du tout satisfait,"9,70"
01/04/2012,Transport,92 - Hauts-de-seine,Pas du tout satisfait,"6,90"
01/04/2012,Transport,93 - Seine-Saint-Denis,Pas du tout satisfait,"14,60"
01/04/2012,Transport,94 - Val-de-Marne,Pas du tout satisfait,"10,30"
01/04/2012,Transport,95 - Val d'Oise,Pas du tout satisfait,"17,40"
01/04/2012,Environnement,Total,Pas du tout satisfait,"8,80"
01/04/2012,Environnement,Homme,Pas du tout satisfait,"7,60"
01/04/2012,Environnement,Femme,Pas du tout satisfait,"10,00"
01/04/2012,Environnement,18 - 24 ans,Pas du tout satisfait,"10,40"
01/04/2012,Environnement,25 - 34 ans,Pas du tout satisfait,"9,40"
01/04/2012,Environnement,35 - 49 ans,Pas du tout satisfait,"8,50"
01/04/2012,Environnement,50 - 64 ans,Pas du tout satisfait,"10,90"
01/04/2012,Environnement,65 ans et +,Pas du tout satisfait,"4,80"
01/04/2012,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas du tout satisfait,"5,50"
01/04/2012,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",Pas du tout satisfait,"9,20"
01/04/2012,Environnement,Employé et personnel de service,Pas du tout satisfait,"7,00"
01/04/2012,Environnement,Ouvrier qualifié et non qualifié,Pas du tout satisfait,"14,10"
01/04/2012,Environnement,Retraité,Pas du tout satisfait,"6,00"
01/04/2012,Environnement,75 - Paris,Pas du tout satisfait,"10,40"
01/04/2012,Environnement,77 - Seine et Marne,Pas du tout satisfait,"11,00"
01/04/2012,Environnement,78 - Yvelines,Pas du tout satisfait,"7,20"
01/04/2012,Environnement,91 - Essonne,Pas du tout satisfait,"6,40"
01/04/2012,Environnement,92 - Hauts-de-seine,Pas du tout satisfait,"4,40"
01/04/2012,Environnement,93 - Seine-Saint-Denis,Pas du tout satisfait,"15,70"
01/04/2012,Environnement,94 - Val-de-Marne,Pas du tout satisfait,"11,10"
01/04/2012,Environnement,95 - Val d'Oise,Pas du tout satisfait,"2,80"
01/04/2012,Economique,Total,Pas du tout satisfait,"11,90"
01/04/2012,Economique,Homme,Pas du tout satisfait,"12,50"
01/04/2012,Economique,Femme,Pas du tout satisfait,"11,30"
01/04/2012,Economique,18 - 24 ans,Pas du tout satisfait,"9,30"
01/04/2012,Economique,25 - 34 ans,Pas du tout satisfait,"11,90"
01/04/2012,Economique,35 - 49 ans,Pas du tout satisfait,"13,20"
01/04/2012,Economique,50 - 64 ans,Pas du tout satisfait,"13,00"
01/04/2012,Economique,65 ans et +,Pas du tout satisfait,"9,80"
01/04/2012,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas du tout satisfait,"7,70"
01/04/2012,Economique,"Profession intermédiaire (technicien, agent de maitrise)",Pas du tout satisfait,"9,20"
01/04/2012,Economique,Employé et personnel de service,Pas du tout satisfait,"14,60"
01/04/2012,Economique,Ouvrier qualifié et non qualifié,Pas du tout satisfait,"17,10"
01/04/2012,Economique,Retraité,Pas du tout satisfait,"10,40"
01/04/2012,Economique,75 - Paris,Pas du tout satisfait,"11,10"
01/04/2012,Economique,77 - Seine et Marne,Pas du tout satisfait,"12,50"
01/04/2012,Economique,78 - Yvelines,Pas du tout satisfait,"9,10"
01/04/2012,Economique,91 - Essonne,Pas du tout satisfait,"13,40"
01/04/2012,Economique,92 - Hauts-de-seine,Pas du tout satisfait,"7,50"
01/04/2012,Economique,93 - Seine-Saint-Denis,Pas du tout satisfait,"16,40"
01/04/2012,Economique,94 - Val-de-Marne,Pas du tout satisfait,"11,00"
01/04/2012,Economique,95 - Val d'Oise,Pas du tout satisfait,"15,10"
01/04/2012,Transport,Total,(Ne se prononce pas),"8,10"
01/04/2012,Transport,Homme,(Ne se prononce pas),"8,60"
01/04/2012,Transport,Femme,(Ne se prononce pas),"7,60"
01/04/2012,Transport,18 - 24 ans,(Ne se prononce pas),"1,10"
01/04/2012,Transport,25 - 34 ans,(Ne se prononce pas),"7,80"
01/04/2012,Transport,35 - 49 ans,(Ne se prononce pas),"9,00"
01/04/2012,Transport,50 - 64 ans,(Ne se prononce pas),"7,40"
01/04/2012,Transport,65 ans et +,(Ne se prononce pas),"12,90"
01/04/2012,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",(Ne se prononce pas),"3,60"
01/04/2012,Transport,"Profession intermédiaire (technicien, agent de maitrise)",(Ne se prononce pas),"8,60"
01/04/2012,Transport,Employé et personnel de service,(Ne se prononce pas),"9,90"
01/04/2012,Transport,Ouvrier qualifié et non qualifié,(Ne se prononce pas),"8,70"
01/04/2012,Transport,Retraité,(Ne se prononce pas),"10,90"
01/04/2012,Transport,75 - Paris,(Ne se prononce pas),"2,20"
01/04/2012,Transport,77 - Seine et Marne,(Ne se prononce pas),"9,10"
01/04/2012,Transport,78 - Yvelines,(Ne se prononce pas),"12,50"
01/04/2012,Transport,91 - Essonne,(Ne se prononce pas),"9,80"
01/04/2012,Transport,92 - Hauts-de-seine,(Ne se prononce pas),"9,70"
01/04/2012,Transport,93 - Seine-Saint-Denis,(Ne se prononce pas),"6,50"
01/04/2012,Transport,94 - Val-de-Marne,(Ne se prononce pas),"7,60"
01/04/2012,Transport,95 - Val d'Oise,(Ne se prononce pas),"11,50"
01/04/2012,Environnement,Total,(Ne se prononce pas),"0,80"
01/04/2012,Environnement,Homme,(Ne se prononce pas),"0,60"
01/04/2012,Environnement,Femme,(Ne se prononce pas),"1,10"
01/04/2012,Environnement,18 - 24 ans,(Ne se prononce pas),"0,00"
01/04/2012,Environnement,25 - 34 ans,(Ne se prononce pas),"0,00"
01/04/2012,Environnement,35 - 49 ans,(Ne se prononce pas),"0,60"
01/04/2012,Environnement,50 - 64 ans,(Ne se prononce pas),"2,30"
01/04/2012,Environnement,65 ans et +,(Ne se prononce pas),"1,10"
01/04/2012,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",(Ne se prononce pas),"0,90"
01/04/2012,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",(Ne se prononce pas),"0,00"
01/04/2012,Environnement,Employé et personnel de service,(Ne se prononce pas),"0,60"
01/04/2012,Environnement,Ouvrier qualifié et non qualifié,(Ne se prononce pas),"0,00"
01/04/2012,Environnement,Retraité,(Ne se prononce pas),"1,30"
01/04/2012,Environnement,75 - Paris,(Ne se prononce pas),"0,50"
01/04/2012,Environnement,77 - Seine et Marne,(Ne se prononce pas),"0,90"
01/04/2012,Environnement,78 - Yvelines,(Ne se prononce pas),"0,00"
01/04/2012,Environnement,91 - Essonne,(Ne se prononce pas),"1,80"
01/04/2012,Environnement,92 - Hauts-de-seine,(Ne se prononce pas),"1,10"
01/04/2012,Environnement,93 - Seine-Saint-Denis,(Ne se prononce pas),"1,90"
01/04/2012,Environnement,94 - Val-de-Marne,(Ne se prononce pas),"0,80"
01/04/2012,Environnement,95 - Val d'Oise,(Ne se prononce pas),"0,00"
01/04/2012,Economique,Total,(Ne se prononce pas),"4,50"
01/04/2012,Economique,Homme,(Ne se prononce pas),"4,70"
01/04/2012,Economique,Femme,(Ne se prononce pas),"4,40"
01/04/2012,Economique,18 - 24 ans,(Ne se prononce pas),"4,90"
01/04/2012,Economique,25 - 34 ans,(Ne se prononce pas),"3,00"
01/04/2012,Economique,35 - 49 ans,(Ne se prononce pas),"3,60"
01/04/2012,Economique,50 - 64 ans,(Ne se prononce pas),"4,00"
01/04/2012,Economique,65 ans et +,(Ne se prononce pas),"8,70"
01/04/2012,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",(Ne se prononce pas),"3,90"
01/04/2012,Economique,"Profession intermédiaire (technicien, agent de maitrise)",(Ne se prononce pas),"2,10"
01/04/2012,Economique,Employé et personnel de service,(Ne se prononce pas),"3,00"
01/04/2012,Economique,Ouvrier qualifié et non qualifié,(Ne se prononce pas),"3,00"
01/04/2012,Economique,Retraité,(Ne se prononce pas),"8,60"
01/04/2012,Economique,75 - Paris,(Ne se prononce pas),"4,70"
01/04/2012,Economique,77 - Seine et Marne,(Ne se prononce pas),"4,30"
01/04/2012,Economique,78 - Yvelines,(Ne se prononce pas),"4,80"
01/04/2012,Economique,91 - Essonne,(Ne se prononce pas),"5,00"
01/04/2012,Economique,92 - Hauts-de-seine,(Ne se prononce pas),"3,70"
01/04/2012,Economique,93 - Seine-Saint-Denis,(Ne se prononce pas),"4,50"
01/04/2012,Economique,94 - Val-de-Marne,(Ne se prononce pas),"5,90"
01/04/2012,Economique,95 - Val d'Oise,(Ne se prononce pas),"3,40"
01/06/2012,Transport,Total,ratio,"0,65"
01/06/2012,Transport,Homme,ratio,"0,68"
01/06/2012,Transport,Femme,ratio,"0,62"
01/06/2012,Transport,18 - 24 ans,ratio,"0,69"
01/06/2012,Transport,25 - 34 ans,ratio,"0,64"
01/06/2012,Transport,35 - 49 ans,ratio,"0,72"
01/06/2012,Transport,50 - 64 ans,ratio,"0,52"
01/06/2012,Transport,65 ans et +,ratio,"0,66"
01/06/2012,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ratio,"0,66"
01/06/2012,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ratio,"0,64"
01/06/2012,Transport,Employé et personnel de service,ratio,"0,62"
01/06/2012,Transport,Ouvrier qualifié et non qualifié,ratio,"0,68"
01/06/2012,Transport,Retraité,ratio,"0,64"
01/06/2012,Transport,75 - Paris,ratio,"0,81"
01/06/2012,Transport,77 - Seine et Marne,ratio,"0,48"
01/06/2012,Transport,78 - Yvelines,ratio,"0,67"
01/06/2012,Transport,91 - Essonne,ratio,"0,52"
01/06/2012,Transport,92 - Hauts-de-seine,ratio,"0,71"
01/06/2012,Transport,93 - Seine-Saint-Denis,ratio,"0,62"
01/06/2012,Transport,94 - Val-de-Marne,ratio,"0,67"
01/06/2012,Transport,95 - Val d'Oise,ratio,"0,53"
01/06/2012,Environnement,Total,ratio,"0,65"
01/06/2012,Environnement,Homme,ratio,"0,68"
01/06/2012,Environnement,Femme,ratio,"0,62"
01/06/2012,Environnement,18 - 24 ans,ratio,"0,73"
01/06/2012,Environnement,25 - 34 ans,ratio,"0,58"
01/06/2012,Environnement,35 - 49 ans,ratio,"0,60"
01/06/2012,Environnement,50 - 64 ans,ratio,"0,67"
01/06/2012,Environnement,65 ans et +,ratio,"0,78"
01/06/2012,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ratio,"0,60"
01/06/2012,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ratio,"0,59"
01/06/2012,Environnement,Employé et personnel de service,ratio,"0,61"
01/06/2012,Environnement,Ouvrier qualifié et non qualifié,ratio,"0,71"
01/06/2012,Environnement,Retraité,ratio,"0,75"
01/06/2012,Environnement,75 - Paris,ratio,"0,51"
01/06/2012,Environnement,77 - Seine et Marne,ratio,"0,75"
01/06/2012,Environnement,78 - Yvelines,ratio,"0,78"
01/06/2012,Environnement,91 - Essonne,ratio,"0,73"
01/06/2012,Environnement,92 - Hauts-de-seine,ratio,"0,70"
01/06/2012,Environnement,93 - Seine-Saint-Denis,ratio,"0,59"
01/06/2012,Environnement,94 - Val-de-Marne,ratio,"0,61"
01/06/2012,Environnement,95 - Val d'Oise,ratio,"0,66"
01/06/2012,Economique,Total,ratio,"0,54"
01/06/2012,Economique,Homme,ratio,"0,58"
01/06/2012,Economique,Femme,ratio,"0,51"
01/06/2012,Economique,18 - 24 ans,ratio,"0,65"
01/06/2012,Economique,25 - 34 ans,ratio,"0,52"
01/06/2012,Economique,35 - 49 ans,ratio,"0,54"
01/06/2012,Economique,50 - 64 ans,ratio,"0,50"
01/06/2012,Economique,65 ans et +,ratio,"0,54"
01/06/2012,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ratio,"0,66"
01/06/2012,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ratio,"0,63"
01/06/2012,Economique,Employé et personnel de service,ratio,"0,51"
01/06/2012,Economique,Ouvrier qualifié et non qualifié,ratio,"0,48"
01/06/2012,Economique,Retraité,ratio,"0,53"
01/06/2012,Economique,75 - Paris,ratio,"0,54"
01/06/2012,Economique,77 - Seine et Marne,ratio,"0,47"
01/06/2012,Economique,78 - Yvelines,ratio,"0,59"
01/06/2012,Economique,91 - Essonne,ratio,"0,51"
01/06/2012,Economique,92 - Hauts-de-seine,ratio,"0,63"
01/06/2012,Economique,93 - Seine-Saint-Denis,ratio,"0,51"
01/06/2012,Economique,94 - Val-de-Marne,ratio,"0,57"
01/06/2012,Economique,95 - Val d'Oise,ratio,"0,51"
01/06/2012,Transport,Total,ST+,"59,10"
01/06/2012,Transport,Homme,ST+,"60,90"
01/06/2012,Transport,Femme,ST+,"57,40"
01/06/2012,Transport,18 - 24 ans,ST+,"68,30"
01/06/2012,Transport,25 - 34 ans,ST+,"58,70"
01/06/2012,Transport,35 - 49 ans,ST+,"67,20"
01/06/2012,Transport,50 - 64 ans,ST+,"47,00"
01/06/2012,Transport,65 ans et +,ST+,"54,00"
01/06/2012,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"64,30"
01/06/2012,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"59,50"
01/06/2012,Transport,Employé et personnel de service,ST+,"55,90"
01/06/2012,Transport,Ouvrier qualifié et non qualifié,ST+,"61,30"
01/06/2012,Transport,Retraité,ST+,"54,90"
01/06/2012,Transport,75 - Paris,ST+,"78,10"
01/06/2012,Transport,77 - Seine et Marne,ST+,"42,40"
01/06/2012,Transport,78 - Yvelines,ST+,"62,00"
01/06/2012,Transport,91 - Essonne,ST+,"43,70"
01/06/2012,Transport,92 - Hauts-de-seine,ST+,"64,10"
01/06/2012,Transport,93 - Seine-Saint-Denis,ST+,"56,50"
01/06/2012,Transport,94 - Val-de-Marne,ST+,"63,10"
01/06/2012,Transport,95 - Val d'Oise,ST+,"47,00"
01/06/2012,Environnement,Total,ST+,"64,60"
01/06/2012,Environnement,Homme,ST+,"67,60"
01/06/2012,Environnement,Femme,ST+,"61,90"
01/06/2012,Environnement,18 - 24 ans,ST+,"73,00"
01/06/2012,Environnement,25 - 34 ans,ST+,"57,60"
01/06/2012,Environnement,35 - 49 ans,ST+,"59,10"
01/06/2012,Environnement,50 - 64 ans,ST+,"66,50"
01/06/2012,Environnement,65 ans et +,ST+,"75,70"
01/06/2012,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"60,10"
01/06/2012,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"59,00"
01/06/2012,Environnement,Employé et personnel de service,ST+,"61,20"
01/06/2012,Environnement,Ouvrier qualifié et non qualifié,ST+,"70,70"
01/06/2012,Environnement,Retraité,ST+,"72,90"
01/06/2012,Environnement,75 - Paris,ST+,"49,30"
01/06/2012,Environnement,77 - Seine et Marne,ST+,"74,50"
01/06/2012,Environnement,78 - Yvelines,ST+,"77,90"
01/06/2012,Environnement,91 - Essonne,ST+,"72,50"
01/06/2012,Environnement,92 - Hauts-de-seine,ST+,"69,00"
01/06/2012,Environnement,93 - Seine-Saint-Denis,ST+,"58,50"
01/06/2012,Environnement,94 - Val-de-Marne,ST+,"60,90"
01/06/2012,Environnement,95 - Val d'Oise,ST+,"65,60"
01/06/2012,Economique,Total,ST+,"51,00"
01/06/2012,Economique,Homme,ST+,"54,30"
01/06/2012,Economique,Femme,ST+,"47,90"
01/06/2012,Economique,18 - 24 ans,ST+,"61,80"
01/06/2012,Economique,25 - 34 ans,ST+,"50,90"
01/06/2012,Economique,35 - 49 ans,ST+,"51,30"
01/06/2012,Economique,50 - 64 ans,ST+,"47,50"
01/06/2012,Economique,65 ans et +,ST+,"46,90"
01/06/2012,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"62,00"
01/06/2012,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"61,60"
01/06/2012,Economique,Employé et personnel de service,ST+,"48,20"
01/06/2012,Economique,Ouvrier qualifié et non qualifié,ST+,"47,30"
01/06/2012,Economique,Retraité,ST+,"47,30"
01/06/2012,Economique,75 - Paris,ST+,"48,80"
01/06/2012,Economique,77 - Seine et Marne,ST+,"44,40"
01/06/2012,Economique,78 - Yvelines,ST+,"55,10"
01/06/2012,Economique,91 - Essonne,ST+,"47,70"
01/06/2012,Economique,92 - Hauts-de-seine,ST+,"59,30"
01/06/2012,Economique,93 - Seine-Saint-Denis,ST+,"49,40"
01/06/2012,Economique,94 - Val-de-Marne,ST+,"54,40"
01/06/2012,Economique,95 - Val d'Oise,ST+,"48,40"
01/06/2012,Transport,Total,ST-,"32,00"
01/06/2012,Transport,Homme,ST-,"28,80"
01/06/2012,Transport,Femme,ST-,"34,90"
01/06/2012,Transport,18 - 24 ans,ST-,"30,90"
01/06/2012,Transport,25 - 34 ans,ST-,"33,70"
01/06/2012,Transport,35 - 49 ans,ST-,"25,50"
01/06/2012,Transport,50 - 64 ans,ST-,"42,90"
01/06/2012,Transport,65 ans et +,ST-,"27,70"
01/06/2012,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"32,40"
01/06/2012,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"33,80"
01/06/2012,Transport,Employé et personnel de service,ST-,"34,10"
01/06/2012,Transport,Ouvrier qualifié et non qualifié,ST-,"29,40"
01/06/2012,Transport,Retraité,ST-,"31,50"
01/06/2012,Transport,75 - Paris,ST-,"18,70"
01/06/2012,Transport,77 - Seine et Marne,ST-,"45,80"
01/06/2012,Transport,78 - Yvelines,ST-,"31,10"
01/06/2012,Transport,91 - Essonne,ST-,"39,80"
01/06/2012,Transport,92 - Hauts-de-seine,ST-,"25,80"
01/06/2012,Transport,93 - Seine-Saint-Denis,ST-,"34,10"
01/06/2012,Transport,94 - Val-de-Marne,ST-,"30,60"
01/06/2012,Transport,95 - Val d'Oise,ST-,"41,20"
01/06/2012,Environnement,Total,ST-,"34,30"
01/06/2012,Environnement,Homme,ST-,"31,30"
01/06/2012,Environnement,Femme,ST-,"37,20"
01/06/2012,Environnement,18 - 24 ans,ST-,"27,00"
01/06/2012,Environnement,25 - 34 ans,ST-,"42,40"
01/06/2012,Environnement,35 - 49 ans,ST-,"39,70"
01/06/2012,Environnement,50 - 64 ans,ST-,"32,50"
01/06/2012,Environnement,65 ans et +,ST-,"21,50"
01/06/2012,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"39,30"
01/06/2012,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"40,50"
01/06/2012,Environnement,Employé et personnel de service,ST-,"38,40"
01/06/2012,Environnement,Ouvrier qualifié et non qualifié,ST-,"28,70"
01/06/2012,Environnement,Retraité,ST-,"24,20"
01/06/2012,Environnement,75 - Paris,ST-,"48,10"
01/06/2012,Environnement,77 - Seine et Marne,ST-,"25,50"
01/06/2012,Environnement,78 - Yvelines,ST-,"22,10"
01/06/2012,Environnement,91 - Essonne,ST-,"26,50"
01/06/2012,Environnement,92 - Hauts-de-seine,ST-,"29,80"
01/06/2012,Environnement,93 - Seine-Saint-Denis,ST-,"40,00"
01/06/2012,Environnement,94 - Val-de-Marne,ST-,"38,30"
01/06/2012,Environnement,95 - Val d'Oise,ST-,"34,40"
01/06/2012,Economique,Total,ST-,"43,00"
01/06/2012,Economique,Homme,ST-,"39,90"
01/06/2012,Economique,Femme,ST-,"45,90"
01/06/2012,Economique,18 - 24 ans,ST-,"33,40"
01/06/2012,Economique,25 - 34 ans,ST-,"46,30"
01/06/2012,Economique,35 - 49 ans,ST-,"43,70"
01/06/2012,Economique,50 - 64 ans,ST-,"46,80"
01/06/2012,Economique,65 ans et +,ST-,"39,50"
01/06/2012,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"31,70"
01/06/2012,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"35,70"
01/06/2012,Economique,Employé et personnel de service,ST-,"46,30"
01/06/2012,Economique,Ouvrier qualifié et non qualifié,ST-,"51,30"
01/06/2012,Economique,Retraité,ST-,"41,20"
01/06/2012,Economique,75 - Paris,ST-,"41,90"
01/06/2012,Economique,77 - Seine et Marne,ST-,"50,30"
01/06/2012,Economique,78 - Yvelines,ST-,"38,00"
01/06/2012,Economique,91 - Essonne,ST-,"45,40"
01/06/2012,Economique,92 - Hauts-de-seine,ST-,"35,50"
01/06/2012,Economique,93 - Seine-Saint-Denis,ST-,"47,20"
01/06/2012,Economique,94 - Val-de-Marne,ST-,"40,60"
01/06/2012,Economique,95 - Val d'Oise,ST-,"47,30"
01/06/2012,Transport,Total,Très satisfait,"12,60"
01/06/2012,Transport,Homme,Très satisfait,"15,90"
01/06/2012,Transport,Femme,Très satisfait,"9,60"
01/06/2012,Transport,18 - 24 ans,Très satisfait,"9,10"
01/06/2012,Transport,25 - 34 ans,Très satisfait,"13,40"
